2014-08-08 08:32:52,sent,#jtown #losangeles #california,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10576129_799373030107216_248724210_n.jpg?ig_cache_key=NzgyNTg5NjA0ODkyNTc4MTkw.2
2014-08-10 12:57:26,sent,#ohare #chicago #airport,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10448843_332575963580135_1274935789_n.jpg?ig_cache_key=Nzg0MTcyMzE1OTUyMzUzNDU5.2
2014-08-12 20:03:15,sent,#love #shanghai #china #bund #gay #rain #fog #umbrella #ifinallygettousethegaytag #andthisisonlypartone,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10608012_353897134761964_1665590098_n.jpg?ig_cache_key=Nzg1ODM2MTkwNjM2NTExNTM0.2
2014-08-14 13:11:43,sent,#japan #temple,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10608166_283988335139168_854426785_n.jpg?ig_cache_key=Nzg3MDc4NjA5MTIyMTY5NTUw.2
2014-08-16 10:42:24,sent,#chicago,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10607976_502692709866092_9396121_n.jpg?ig_cache_key=Nzg4NDUzMDAzMzQ2MTIwNzU4.2
2014-08-18 10:01:23,sent,#grunge,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10576239_1515490198683897_425864033_n.jpg?ig_cache_key=Nzg5ODgxOTE0NDUzOTg3ODQ2.2
2014-08-20 14:17:51,sent,#sanfrancisco #igavethisupforrhodeisland #softgrunge,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10593287_568879426550801_1320118269_n.jpg?ig_cache_key=NzkxNDYwNTQ3MjQ5Mzc3MzM0.2
2014-08-22 09:55:55,sent,#plane,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10616560_620808924704236_739428162_n.jpg?ig_cache_key=NzkyNzc4MjY1OTE1MzY0MDk3.2
2014-08-24 20:00:11,sent,#matsumoto #japan #castle #iamactuallypproudofthispictureguys #lookatthatfuckingbird #thatbirdiseverythingtome,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10488593_1529254263956755_464689269_n.jpg?ig_cache_key=Nzk0NTMxOTUxNTQ0OTYzNjg3.2
2014-08-26 10:14:20,sent,the pretty girl on the last train home #beauty #fashion #chicago,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10597453_1496355640611882_680739196_n.jpg?ig_cache_key=Nzk1Njg2NjM1MDcyNzIxMTAz.2
2014-08-28 16:27:23,sent,#grunge #rain #shanghai,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10601697_692083987535033_808015164_n.jpg?ig_cache_key=Nzk3MzIzOTU0MDQxMTk2ODE2.2
2014-08-30 14:30:54,sent,Stars #softgrunge,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10632482_436576413150029_1180489366_n.jpg?ig_cache_key=Nzk4NzE0ODc3MDg2MDc3Mjk4.2
2014-09-01 04:36:21,sent,Bubbles,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10004220_616889695094691_1077497285_n.jpg?ig_cache_key=Nzk5ODY1MTc1ODcxNjU2NDkz.2
2014-09-03 10:56:04,sent,Arrows,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10616790_441802642625473_917672267_n.jpg?ig_cache_key=ODAxNTA1ODQ4NTA0OTQ2NzE4.2
2014-09-05 09:10:51,sent,Sunrise,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10655070_688063547952128_1284657711_n.jpg?ig_cache_key=ODAyOTAyNDQxOTA0OTAyMTY4.2
2014-09-07 07:25:55,sent,Little Soldier Boy #xian #china,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10665633_1474006309525728_2022660889_n.jpg?ig_cache_key=ODA0Mjk5MTc1OTA2MzE3MDAz.2
2014-09-11 07:20:39,sent,Islands,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10598408_721383737934598_1824424510_n.jpg?ig_cache_key=ODA3MTk1NjMyMDk5NDYzNjIz.2
2014-09-13 10:03:50,sent,Transit,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10617003_822033777829249_1733113958_n.jpg?ig_cache_key=ODA4NzI3MzE1NjU5NDI4NjUy.2
2014-09-15 10:05:25,sent,Windward,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10684237_766805010032779_1196466104_n.jpg?ig_cache_key=ODEwMTc3NjYxNTczMzM3NTY3.2
2014-09-17 08:57:12,sent,home,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10684236_830894020263345_1366184864_n.jpg?ig_cache_key=ODExNTkyODgxNTgzNzU2MjI2.2
2014-09-19 12:05:17,sent,Speramus #BrownUniversity,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10632285_853761987982155_1550365435_n.jpg?ig_cache_key=ODEzMTM3MTAxMzgxNTA1MTA1.2
2014-09-21 08:28:14,sent,Manuscript,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10175171_584841808288088_410116933_n.jpg?ig_cache_key=ODE0NDc3NDA3NzkyMjA1OTE2.2
2014-09-23 09:43:13,sent,Short Stories,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10683768_351759938316156_462953720_n.jpg?ig_cache_key=ODE1OTY0Njk0MTQxMDE0NTQ2.2
2014-09-25 11:08:07,sent,Lucky Charm,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/1963020_711021415617629_1759537966_n.jpg?ig_cache_key=ODE3NDU2OTc3NjUwNzE2ODkw.2
2014-09-27 09:23:05,sent,Pure Water (Kyoto),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10706920_710055649087481_643382722_n.jpg?ig_cache_key=ODE4ODUzNjY1NDcyODQ0NzI3.2
2014-09-29 15:27:34,sent,Oceans (inspired by @secretcatburrito),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/924453_549248631842946_1658241214_n.jpg?ig_cache_key=ODIwNDg2NjY5NzE4ODUxOTUz.2
2014-10-01 08:57:06,sent,Storm,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/1516214_901246106570675_1692302841_n.jpg?ig_cache_key=ODIxNzM5Njk0MzkxMzY2MTgx.2
2014-10-03 09:01:48,sent,Stasis (Hangzhou),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10707176_1541023779460321_2013113828_n.jpg?ig_cache_key=ODIzMTkxNjA2NzkzOTMzMzAz.2
2014-10-05 17:07:17,sent,Chapel,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10723978_1476304159312652_811628696_n.jpg?ig_cache_key=ODI0ODg1NTE0MDExNzQyNTQz.2
2014-10-07 13:17:42,sent,(San Diego),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10727525_382341238589584_79611381_n.jpg?ig_cache_key=ODI2MjE5NTEzNjQ4ODQ1Mzk0.2
2014-10-09 16:06:19,sent,Life Is A Beach (Venice Beach),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10727655_648202041961285_1815155650_n.jpg?ig_cache_key=ODI3NzUzOTI2ODYxODUzNjYw.2
2014-10-11 09:16:10,sent,"Cravings, Los Angeles",https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10727516_982342861791517_2062586045_n.jpg?ig_cache_key=ODI4OTk3MDQyNDkxMTY2NzU1.2
2014-10-13 03:48:10,sent,06:42 a.m,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10727650_577043709067133_1770491624_n.jpg?ig_cache_key=ODMwMjgxNTA0OTA2NjEzNjgy.2
2014-10-15 09:39:58,sent,Avenues (New York),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10724014_476153942526914_1492396342_n.jpg?ig_cache_key=ODMxOTA4MTMwNDI5OTMyNTA4.2
2014-10-17 10:49:52,sent,Watercolor (Azumino),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10731486_963987613618333_1044288469_n.jpg?ig_cache_key=ODMzMzkyODYyMjI5NTAwMjg3.2
2014-10-19 11:36:00,sent,Shine,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10706645_840172069336952_992058190_n.jpg?ig_cache_key=ODM0ODY1NjI4MDY1NjMyNDc4.2
2014-10-21 16:57:58,sent,The Wish (Tokyo),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10731440_777199585674518_1108689716_n.jpg?ig_cache_key=ODM2NDc3MjMzNDI1NjE3NDM0.2
2014-10-23 14:38:57,sent,tempo giusto,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10727489_1477828842505734_511859127_n.jpg?ig_cache_key=ODM3ODU2ODE3NTg5MDY0MjMz.2
2014-10-25 22:07:54,sent,Stars Again,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10727505_1516434801932087_795759768_n.jpg?ig_cache_key=ODM5NTMyMzMyNTE1Mzk4MzIx.2
2014-10-27 16:03:23,sent,(Not Responding),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10727653_728412040584082_1485413883_n.jpg?ig_cache_key=ODQwNzk4NDEyMDA5NDQzNzE5.2
2014-10-29 10:35:37,sent,Impose,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10735241_684457141651291_29810117_n.jpg?ig_cache_key=ODQyMDgyOTkzODM2NzI0Njky.2
2014-10-31 22:15:13,sent,"Chilean Sea Bass, Dried Miso @nobusandiego",https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10731687_387000918115827_309502928_n.jpg?ig_cache_key=ODQzODg0NjY1NjE3NTg0OTYy.2
2014-11-02 10:20:01,sent,Sheltered Stray (Tokyo),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10787789_855700571147072_2117732896_n.jpg?ig_cache_key=ODQ1MDA0NDQ4MTczOTg2NzUx.2
2014-11-04 08:46:54,sent,Lanterns,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10755808_762616940476005_132527565_n.jpg?ig_cache_key=ODQ2NDA3MTI4ODY4MDAwMTIw.2
2014-11-06 12:37:38,sent,Light,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10802663_349000351941157_925118010_n.jpg?ig_cache_key=ODQ3OTcyODE3NDAzNzEyMTYy.2
2014-11-08 15:34:11,sent,Waiting (Tokyo),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10735450_1566987800202695_1201913998_n.jpg?ig_cache_key=ODQ5NTExMjIyNjU0NjAzNjAx.2
2014-11-10 10:36:12,sent,Lunch Rush,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10747788_386093804881573_1333414860_n.jpg?ig_cache_key=ODUwODEwODAyMTgwNTI3MDMx.2
2014-11-12 10:57:00,sent,Audition (Minneapolis),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/914476_1498364897096383_359214243_n.jpg?ig_cache_key=ODUyMjcwODE3NzM1MTUyMzI1.2
2014-11-14 07:22:14,sent,Winter Break (Hong Kong),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10723774_1506437216302943_769484673_n.jpg?ig_cache_key=ODUzNjEyMjcxNzU3NzU4OTAz.2
2014-11-16 09:25:47,sent,Comforts,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10808637_310369089154142_176033270_n.jpg?ig_cache_key=ODU1MTI0MDA5NDU2MDQ2NjA0.2
2014-11-18 08:43:05,sent,Spotlights,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10808714_881543658545812_267268594_n.jpg?ig_cache_key=ODU2NTUyMDY4MjE0MjMxMDY1.2
2014-11-20 11:22:36,sent,Shadow,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10817527_741496749252790_58484442_n.jpg?ig_cache_key=ODU4MDgxOTA5MDE1MTIyODI2.2
2014-11-22 11:23:39,sent,Service Stop (Japan),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10611032_766952570051939_941300552_n.jpg?ig_cache_key=ODU5NTMxOTg5OTE2MTI3MzUy.2
2014-11-24 09:57:06,sent,@yyounggy my notifications tab has never been so alive,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10817838_307653056090020_2145922801_n.jpg?ig_cache_key=ODYwOTM3OTc1MTAwOTM3MDU0.2
2014-11-26 10:25:39,sent,Gate 6,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10666163_614773408651494_678549836_n.jpg?ig_cache_key=ODYyNDAxODk3MDQ1NzU4MjIw.2
2014-11-28 10:52:49,sent,Saturation (Los Angeles),https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10817936_373468816159693_621633794_n.jpg?ig_cache_key=ODYzODY1MTI4MjcyNTk3MzY4.2
2014-11-30 14:00:45,sent,Mill,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10748172_1402939229996731_1713070128_n.jpg?ig_cache_key=ODY1NDA5MjcwMjU3NjE5NzU2.2
